tweet_id,timestamp,source_archive,text_archive,retweeted_status_timestamp_archive,expanded_urls_archive,rating_numerator_archive,rating_denominator_archive,name,dog_type,jpg_url_image,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,jpg_url_tweet,favorite_count,retweet_count
802600418706604034,2016-11-26 19:50:26+00:00,vine,This is Bailey. She has mastered the head tilt.,,https://twitter.com/dog_rates/status/802600418706604034/photo/1,11,10,Bailey,,,,,,,,,,,,,,7919.0,1700.0
802572683846291456,2016-11-26 18:00:13+00:00,iphone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.,,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1.0,Golden_Retriever,0.6102,True,Labrador_Retriever,0.1733,True,Cocker_Spaniel,0.1633,True,,9919.0,2909.0
802323869084381190,2016-11-26 01:31:31+00:00,iphone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.,,https://twitter.com/dog_rates/status/802323869084381190/photo/1,13,10,Severus,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4.0,Home_Theater,0.7651,False,Television,0.2036,False,Entertainment_Center,0.0186,False,https://pbs.twimg.com/media/CyJtSmAUkAA-1w3.jpg,18061.0,6780.0
802265048156610565,2016-11-25 21:37:47+00:00,iphone,"Like doggo, like pupper version 2. Both",,https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,None,doggopupper,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,Labrador_Retriever,0.8972,True,Beagle,0.0169,True,Rhodesian_Ridgeback,0.0121,True,,7011.0,1568.0
802247111496568832,2016-11-25 20:26:31+00:00,iphone,RT @dog_rates: Everybody drop what you're doing and look at this dog.,2016-09-22 20:33:42+00:00,https://twitter.com/dog_rates/status/802247111496568832/photo/1,13,10,None,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1.0,Chihuahua,0.7212,True,Toy_Terrier,0.1129,True,Kelpie,0.0534,True,,0.0,5202.0
802239329049477120,2016-11-25 19:55:35+00:00,iphone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.,,https://twitter.com/dog_rates/status/802239329049477120/photo/1,12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,Eskimo_Dog,0.4825,True,Siberian_Husky,0.3358,True,Malamute,0.1346,True,https://pbs.twimg.com/media/CyIgaTEUkAAZ62t.jpg,10088.0,3029.0
802185808107208704,2016-11-25 16:22:55+00:00,iphone,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af.

Puppy Aika h*cking agrees. @dog_rates https:/…",2016-11-19 19:55:41+00:00,https://twitter.com/dog_rates/status/802185808107208704/photo/1,13,10,None,,,,,,,,,,,,,,0.0,314.0
801958328846974976,2016-11-25 01:18:59+00:00,iphone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,Staffordshire_Bullterrier,0.3279,True,American_Staffordshire_Terrier,0.2719,True,Labrador_Retriever,0.2476,True,,8574.0,1984.0
801854953262350336,2016-11-24 18:28:13+00:00,iphone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY,,https://twitter.com/dog_rates/status/801854953262350336/photo/1,11,10,None,,,,,,,,,,,,,,1948.0,274.0
801538201127157760,2016-11-23 21:29:33+00:00,iphone,This is Wallace. He'll be your chau-fur this evening.,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,Pembroke,0.5505,True,Cardigan,0.3066,True,Shetland_Sheepdog,0.0542,True,,9109.0,2377.0
801285448605831168,2016-11-23 04:45:12+00:00,iphone,oh h*ck,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,Minivan,0.7894,False,Beach_Wagon,0.0811,False,Convertible,0.0645,False,,6760.0,955.0
801167903437357056,2016-11-22 20:58:07+00:00,iphone,This is Milo. I would do terrible things for Milo.,,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,Cocker_Spaniel,0.7402,True,Dandie_Dinmont,0.0616,True,English_Setter,0.0413,True,,27290.0,6925.0
801127390143516673,2016-11-22 18:17:08+00:00,iphone,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho.,2016-09-13 16:30:07+00:00,https://twitter.com/dog_rates/status/801127390143516673/photo/1,11,10,Anakin,doggo,,,,,,,,,,,,,0.0,4598.0
801115127852503040,2016-11-22 17:28:25+00:00,iphone,This is Bones. He's being haunted by another doggo of roughly the same size.,,https://twitter.com/dog_rates/status/801115127852503040/photo/1,12,10,Bones,doggopupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,Dalmatian,0.8234,True,English_Setter,0.0946,True,Bluetick,0.022,True,,8972.0,2417.0
800859414831898624,2016-11-22 00:32:18+00:00,iphone,@SkyWilliams doggo simply protecting you from evil that which you cannot see.,,https://twitter.com/dog_rates/status/800859414831898624/photo/1,11,10,None,doggo,,,,,,,,,,,,,774.0,113.0
800855607700029440,2016-11-22 00:17:10+00:00,iphone,RT @Lin_Manuel:,2016-11-22 00:10:52+00:00,https://twitter.com/dog_rates/status/800855607700029440/photo/1,11,10,None,,,,,,,,,,,,,,0.0,1884.0
800751577355128832,2016-11-21 17:23:47+00:00,iphone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both,,https://twitter.com/dog_rates/status/800751577355128832/photo/1,12,10,Mauve,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,Cocker_Spaniel,0.772,True,Miniature_Poodle,0.0767,True,Toy_Poodle,0.0396,True,https://pbs.twimg.com/media/CxzXOyAWgAgkvYe.jpg,11655.0,3203.0
800513324630806528,2016-11-21 01:37:04+00:00,iphone,This is Chef. Chef loves everyone and wants everyone to love each other.,,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,0.8289,True,Cardigan,0.1674,True,Chihuahua,0.0008,True,,14632.0,3476.0
800459316964663297,2016-11-20 22:02:27+00:00,iphone,Here's a very sleepy pupper. Appears to be portable as h*ck.,,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,None,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,Teddy,0.3119,False,Ice_Bear,0.1847,False,Christmas_Stocking,0.1732,False,,10499.0,2480.0
800443802682937345,2016-11-20 21:00:48+00:00,iphone,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea.,2016-09-14 17:40:06+00:00,https://twitter.com/dog_rates/status/800443802682937345/photo/1,11,10,Sampson,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1.0,Mousetrap,0.7775,False,Black_Widow,0.0939,False,Paddlewheel,0.0175,False,,0.0,5024.0
800388270626521089,2016-11-20 17:20:08+00:00,iphone,This is Doc. He takes time out of every day to worship our plant overlords.,,https://twitter.com/dog_rates/status/800388270626521089/photo/1,12,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,Golden_Retriever,0.3599,True,Pembroke,0.1942,True,Collie,0.1546,True,https://pbs.twimg.com/media/CxuM3ofWgAE72kK.jpg,12409.0,3250.0
800188575492947969,2016-11-20 04:06:37+00:00,iphone,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell.,2015-12-29 04:31:49+00:00,https://twitter.com/dog_rates/status/800188575492947969/photo/1,11,10,Bo,pupper,,,,,,,,,,,,,0.0,4555.0
800141422401830912,2016-11-20 00:59:15+00:00,iphone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated.,,https://twitter.com/dog_rates/status/800141422401830912/photo/1,13,10,Peaches,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,Golden_Retriever,0.938,True,Kuvasz,0.0251,True,Labrador_Retriever,0.023,True,https://pbs.twimg.com/media/CxqsX8wXcAEnc3u.jpg,17023.0,2968.0
800018252395122689,2016-11-19 16:49:49+00:00,iphone,Here's a doggo doin a struggle.,,https://twitter.com/dog_rates/status/800018252395122689/photo/1,11,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,Vacuum,0.2895,False,Punching_Bag,0.2433,False,Barbell,0.1436,False,,31655.0,15274.0
799774291445383169,2016-11-19 00:40:24+00:00,iphone,RT @dog_rates: This is Tucker. He would like a hug.,2016-09-11 21:34:30+00:00,https://twitter.com/dog_rates/status/799774291445383169/photo/1,13,10,Tucker,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1.0,Chow,0.3166,True,Golden_Retriever,0.2419,True,Pomeranian,0.1575,True,,0.0,5448.0
799757965289017345,2016-11-18 23:35:32+00:00,iphone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance.,,https://twitter.com/dog_rates/status/799757965289017345/photo/1,13,10,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,Border_Collie,0.4425,True,Collie,0.2887,True,Shetland_Sheepdog,0.1964,True,,9352.0,2497.0
799422933579902976,2016-11-18 01:24:14+00:00,iphone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets.,,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,Miniature_Pinscher,0.5836,True,Redbone,0.2761,True,Toy_Terrier,0.0186,True,,8938.0,2207.0
799308762079035393,2016-11-17 17:50:33+00:00,iphone,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD.,2016-09-09 18:31:54+00:00,https://twitter.com/dog_rates/status/799308762079035393/photo/1,14,10,None,,,,,,,,,,,,,,0.0,6425.0
799297110730567681,2016-11-17 17:04:16+00:00,iphone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still,,https://twitter.com/dog_rates/status/799297110730567681/photo/1,11,10,Jeffrey,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,Malamute,0.985,True,Siberian_Husky,0.0058,True,Eskimo_Dog,0.0054,True,,11024.0,3214.0
799063482566066176,2016-11-17 01:35:54+00:00,iphone,This is Mister. He only wears the most fashionable af headwear.,,https://twitter.com/dog_rates/status/799063482566066176/photo/1,11,10,Mister,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk_Terrier,0.3344,True,Norwich_Terrier,0.2316,True,Australian_Terrier,0.2142,True,https://pbs.twimg.com/media/CxbX_n3XUAAoi-X.jpg,9024.0,2852.0
798933969379225600,2016-11-16 17:01:16+00:00,iphone,This is Iroh. He's in a predicament.,,https://twitter.com/dog_rates/status/798933969379225600/photo/1,12,10,Iroh,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian_Husky,0.7032,True,Eskimo_Dog,0.2294,True,Malamute,0.0444,True,,14669.0,5177.0
798925684722855936,2016-11-16 16:28:21+00:00,iphone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too.,,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West_Highland_White_Terrier,0.5395,True,Cairn,0.1849,True,Norfolk_Terrier,0.163,True,,8223.0,1657.0
798705661114773508,2016-11-16 01:54:03+00:00,iphone,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af.",2016-06-08 22:48:46+00:00,https://twitter.com/dog_rates/status/798705661114773508/photo/1,11,10,Baloo,pupper,,,,,,,,,,,,,0.0,7685.0
798701998996647937,2016-11-16 01:39:30+00:00,iphone,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception.,2016-04-09 02:47:55+00:00,https://twitter.com/dog_rates/status/798701998996647937/photo/1,10,10,None,,,,,,,,,,,,,,0.0,9060.0
798697898615730177,2016-11-16 01:23:12+00:00,iphone,RT @dog_rates: This is Stubert. He just arrived.,2016-03-24 01:11:29+00:00,https://twitter.com/dog_rates/status/798697898615730177/photo/1,10,10,Stubert,,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1.0,Labrador_Retriever,0.8687,True,Carton,0.0951,False,Pug,0.0077,True,,0.0,7555.0
798694562394996736,2016-11-16 01:09:57+00:00,iphone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular.",2016-02-21 01:19:47+00:00,https://twitter.com/dog_rates/status/798694562394996736/photo/1,12,10,None,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1.0,Chihuahua,0.6152,True,Pembroke,0.1595,True,Basenji,0.0845,True,,0.0,5779.0
798686750113755136,2016-11-16 00:38:54+00:00,iphone,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows.",2016-01-02 20:58:09+00:00,https://twitter.com/dog_rates/status/798686750113755136/photo/1,11,10,Jack,,,,,,,,,,,,,,0.0,2690.0
798682547630837760,2016-11-16 00:22:12+00:00,iphone,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door.,2015-12-16 01:27:03+00:00,https://twitter.com/dog_rates/status/798682547630837760/photo/1,8,10,None,pupper,,,,,,,,,,,,,0.0,5486.0
798673117451325440,2016-11-15 23:44:44+00:00,iphone,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy.",2015-12-12 02:23:01+00:00,https://twitter.com/dog_rates/status/798673117451325440/photo/1,13,10,None,,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1.0,Dough,0.8068,False,Bakery,0.0279,False,French_Loaf,0.0182,False,,0.0,6454.0
798665375516884993,2016-11-15 23:13:58+00:00,iphone,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza.,2015-12-02 03:40:57+00:00,https://twitter.com/dog_rates/status/798665375516884993/photo/1,10,10,Lola,,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1.0,Chow,0.2435,True,Hamster,0.2271,False,Pomeranian,0.0561,True,,0.0,4494.0
798644042770751489,2016-11-15 21:49:12+00:00,iphone,RT @dog_rates: This is Paull. He just stubbed his toe.,2015-11-28 03:31:48+00:00,https://twitter.com/dog_rates/status/798644042770751489/photo/1,10,10,Paull,,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1.0,English_Springer,0.4037,True,Brittany_Spaniel,0.3476,True,Welsh_Springer_Spaniel,0.1372,True,,0.0,2142.0
798628517273620480,2016-11-15 20:47:30+00:00,iphone,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days.,2015-11-20 01:06:48+00:00,https://twitter.com/dog_rates/status/798628517273620480/photo/1,12,10,None,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1.0,Beagle,0.6362,True,Labrador_Retriever,0.1193,True,Golden_Retriever,0.0825,True,,0.0,2265.0
798585098161549313,2016-11-15 17:54:59+00:00,iphone,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him.,2015-11-19 03:29:07+00:00,https://twitter.com/dog_rates/status/798585098161549313/photo/1,10,10,Timison,,,,,,,,,,,,,,0.0,6589.0
798576900688019456,2016-11-15 17:22:24+00:00,iphone,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs.,2015-11-16 04:02:55+00:00,https://twitter.com/dog_rates/status/798576900688019456/photo/1,1,10,None,,,,,,,,,,,,,,0.0,6835.0
798340744599797760,2016-11-15 01:44:00+00:00,iphone,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup.,2016-09-02 18:03:10+00:00,https://twitter.com/dog_rates/status/798340744599797760/photo/1,11,10,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1.0,Papillon,0.5332,True,Collie,0.192,True,Border_Collie,0.1216,True,,0.0,3901.0
798209839306514432,2016-11-14 17:03:50+00:00,iphone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now.,,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.5246,True,Shih-Tzu,0.1029,True,Pomeranian,0.0979,True,,11508.0,2947.0
797971864723324932,2016-11-14 01:18:12+00:00,iphone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control.,,https://twitter.com/dog_rates/status/797971864723324932/photo/1,12,10,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,American_Staffordshire_Terrier,0.4898,True,Chihuahua,0.3058,True,Staffordshire_Bullterrier,0.0728,True,,12975.0,3636.0
797545162159308800,2016-11-12 21:02:38+00:00,iphone,This is Cassie. She steals things. Guilt increases slightly each time.,,https://twitter.com/dog_rates/status/797545162159308800/photo/1,12,10,Cassie,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.9541,True,Cardigan,0.0336,True,Papillon,0.0097,True,,16135.0,5622.0
797236660651966464,2016-11-12 00:36:46+00:00,iphone,This is Pancake. She loves Batman and winks like a h*ckin champ.,,https://twitter.com/dog_rates/status/797236660651966464/photo/1,12,10,Pancake,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,Collie,0.767,True,Border_Collie,0.1008,True,Kelpie,0.0484,True,https://pbs.twimg.com/media/CxBafirWgAAV8o4.jpg,22250.0,7693.0
797165961484890113,2016-11-11 19:55:50+00:00,iphone,@JODYHiGHROLLER it may be an,,https://twitter.com/dog_rates/status/797165961484890113/photo/1,11,10,None,,,,,,,,,,,,,,255.0,32.0
796904159865868288,2016-11-11 02:35:32+00:00,iphone,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af.,2016-01-13 16:56:30+00:00,https://twitter.com/dog_rates/status/796904159865868288/photo/1,11,10,Tyrone,,,,,,,,,,,,,,0.0,10356.0
796865951799083009,2016-11-11 00:03:42+00:00,iphone,This is Tyr. He's just checking on you. Nifty af tongue slip.,,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,0.8391,True,Boston_Bull,0.0807,True,Pembroke,0.0345,True,,8528.0,2188.0
796759840936919040,2016-11-10 17:02:03+00:00,iphone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense.,,https://twitter.com/dog_rates/status/796759840936919040/photo/1,11,10,Romeo,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American_Staffordshire_Terrier,0.464,True,Staffordshire_Bullterrier,0.1556,True,Weimaraner,0.1376,True,,13222.0,3549.0
796563435802726400,2016-11-10 04:01:37+00:00,iphone,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him.,2016-09-28 00:46:20+00:00,https://twitter.com/dog_rates/status/796563435802726400/photo/1,13,10,None,puppo,,,,,,,,,,,,,0.0,8471.0
796484825502875648,2016-11-09 22:49:15+00:00,iphone,Here's a sleepy doggo that requested some assistance.,,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,Cocker_Spaniel,0.1169,True,Seat_Belt,0.1075,False,Australian_Terrier,0.0998,True,,8444.0,2035.0
796387464403357696,2016-11-09 16:22:22+00:00,iphone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred.,,https://twitter.com/dog_rates/status/796387464403357696/photo/1,12,10,Snicku,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.4612,True,Pomeranian,0.2887,True,Siamese_Cat,0.0524,False,,12278.0,4830.0
796177847564038144,2016-11-09 02:29:25+00:00,iphone,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified.,2016-11-09 00:37:46+00:00,https://twitter.com/dog_rates/status/796177847564038144/photo/1,11,10,Ruby,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,Golden_Retriever,0.6003,True,Labrador_Retriever,0.1408,True,Seat_Belt,0.0874,False,,0.0,16559.0
796149749086875649,2016-11-09 00:37:46+00:00,iphone,This is Ruby. She just turned on the news. Officially terrified.,,https://twitter.com/dog_rates/status/796149749086875649/photo/1,11,10,Ruby,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,Golden_Retriever,0.6003,True,Labrador_Retriever,0.1408,True,Seat_Belt,0.0874,False,,36048.0,16559.0
796125600683540480,2016-11-08 23:01:49+00:00,iphone,"#ImWithThor
https://t.co/a18mzkhTf6",,https://twitter.com/dog_rates/status/796125600683540480/photo/1,13,10,None,,,,,,,,,,,,,,5486.0,2071.0
796116448414461957,2016-11-08 22:25:27+00:00,iphone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue.,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,Cardigan,0.7002,True,Pembroke,0.2607,True,Papillon,0.0171,True,,10109.0,2796.0
796080075804475393,2016-11-08 20:00:55+00:00,iphone,This is Yogi. He's 98% floof. Snuggable af.,,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,Chow,0.9738,True,Tibetan_Mastiff,0.0141,True,Gibbon,0.0024,False,,9426.0,2690.0
796031486298386433,2016-11-08 16:47:50+00:00,iphone,This is Daisy. She's here to make your day better.,,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,Golden_Retriever,0.8938,True,Labrador_Retriever,0.0701,True,Doormat,0.0084,False,,12020.0,4271.0
795464331001561088,2016-11-07 03:14:10+00:00,iphone,Elder doggo does a splash. Both,,https://twitter.com/dog_rates/status/795464331001561088/photo/1,13,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,Golden_Retriever,0.1931,True,Chesapeake_Bay_Retriever,0.1579,True,Soft-Coated_Wheaten_Terrier,0.1247,True,,55479.0,27586.0
795400264262053889,2016-11-06 22:59:35+00:00,iphone,This is Brody. He's trying to make the same face as the football.,,https://twitter.com/dog_rates/status/795400264262053889/photo/1,12,10,Brody,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,Golden_Retriever,0.9255,True,Labrador_Retriever,0.0592,True,Tennis_Ball,0.0045,False,https://pbs.twimg.com/media/CwnUUGRXcAAiW8v.jpg,11229.0,3310.0
795076730285391872,2016-11-06 01:33:58+00:00,iphone,This is Bailey. She loves going down slides but is very bad at it. Still,,https://twitter.com/dog_rates/status/795076730285391872/photo/1,11,10,Bailey,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,Gas_Pump,0.6764,False,Harvester,0.05,False,Swing,0.0447,False,https://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg,18062.0,6262.0
794983741416415232,2016-11-05 19:24:28+00:00,iphone,RT @dog_rates: This is Rizzy. She smiles a lot.,2016-10-21 18:16:44+00:00,https://twitter.com/dog_rates/status/794983741416415232/photo/1,12,10,Rizzy,,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,Schipperke,0.3633,True,Kelpie,0.197,True,Norwegian_Elkhound,0.151,True,https://pbs.twimg.com/media/CvT6IV3WgAA4Dht.jpg,0.0,3924.0
794926597468000259,2016-11-05 15:37:24+00:00,iphone,This is Mack. He's rather h*ckin sleepy. Exceptional ears.,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,Teddy,0.5696,False,Bath_Towel,0.1737,False,Toy_Poodle,0.0377,True,,11454.0,2684.0
794355576146903043,2016-11-04 01:48:22+00:00,iphone,RT @dog_rates: This is Butter. She can have whatever she wants forever.,2016-10-19 15:37:03+00:00,https://twitter.com/dog_rates/status/794355576146903043/photo/1,12,10,Butter,,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,Cocker_Spaniel,0.5005,True,Golden_Retriever,0.2727,True,Jigsaw_Puzzle,0.0415,False,,0.0,11969.0
794332329137291264,2016-11-04 00:15:59+00:00,iphone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho.,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.9883,True,Malamute,0.0049,True,Great_Pyrenees,0.0029,True,,10648.0,3076.0
794205286408003585,2016-11-03 15:51:10+00:00,iphone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss.,,https://twitter.com/dog_rates/status/794205286408003585/photo/1,14,10,Laika,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,Pedestal,0.6627,False,Fountain,0.2948,False,Brass,0.0204,False,https://pbs.twimg.com/media/CwWVe_xXAAE6cfO.jpg,10273.0,3874.0
793962221541933056,2016-11-02 23:45:19+00:00,iphone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho.,,https://twitter.com/dog_rates/status/793962221541933056/photo/1,12,10,Maximus,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_Retriever,0.8617,True,Golden_Retriever,0.0445,True,Staffordshire_Bullterrier,0.0165,True,,18820.0,5679.0
793845145112371200,2016-11-02 16:00:06+00:00,iphone,This is Clark. He was just caught wearing pants.,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old_English_Sheepdog,0.7653,True,Bedlington_Terrier,0.1128,True,Kerry_Blue_Terrier,0.0477,True,,10247.0,2177.0
793614319594401792,2016-11-02 00:42:53+00:00,iphone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy.,2016-10-27 16:06:04+00:00,https://twitter.com/dog_rates/status/793614319594401792/photo/1,13,10,None,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,Golden_Retriever,0.7051,True,Labrador_Retriever,0.2197,True,Kuvasz,0.016,True,,0.0,3646.0
793601777308463104,2016-11-01 23:53:02+00:00,iphone,This is Dobby. I can't stop looking at her feet.,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,Miniature_Pinscher,0.539,True,Chihuahua,0.2178,True,Toy_Terrier,0.0891,True,,8881.0,1901.0
